transaction_id,customer_email,product,quantity,unit_price,timestamp
TRX-1341,user_717@example.com,Headphones,1,1500,2026-02-13 11:19:02.241736
TRX-1342,user_479@example.com,Laptop,5,15000,2026-02-10 11:19:02.241761
TRX-1343,user_900@example.com,Smartphone,2,8000,2026-02-19 11:19:02.241787
TRX-1344,user_616@example.com,Headphones,3,1500,2026-02-20 11:19:02.241812
TRX-1345,user_646@example.com,Headphones,3,1500,2026-02-24 11:19:02.241838
TRX-1346,user_343@example.com,Headphones,5,1500,2026-02-03 11:19:02.241863
TRX-1347,user_651@example.com,Keyboard,2,500,2026-02-13 11:19:02.241889
TRX-1348,user_272@example.com,Mouse,1,300,2026-02-03 11:19:02.241914
TRX-1349,user_797@example.com,Laptop,3,15000,2026-02-06 11:19:02.241940
TRX-1350,user_925@example.com,Monitor,5,3000,2026-03-03 11:19:02.241965
TRX-1351,user_431@example.com,Keyboard,5,500,2026-02-07 11:19:02.241990
TRX-1352,user_163@example.com,Keyboard,4,500,2026-02-17 11:19:02.242019
TRX-1353,user_599@example.com,Laptop,1,15000,2026-02-13 11:19:02.242046
TRX-1354,user_744@example.com,Headphones,2,1500,2026-02-05 11:19:02.242072
TRX-1355,,Headphones,2,1500,2026-02-24 11:19:02.242097
TRX-1356,user_852@example.com,Headphones,3,1500,2026-02-21 11:19:02.242122
TRX-1357,user_296@example.com,Monitor,4,3000,2026-02-03 11:19:02.242148
TRX-1358,user_710@example.com,Mouse,4,300,2026-02-06 11:19:02.242173
TRX-1359,user_979@example.com,Laptop,1,15000,2026-02-03 11:19:02.242199
TRX-1360,user_349@example.com,Laptop,5,15000,2026-02-13 11:19:02.242225
TRX-1361,user_236@example.com,Mouse,4,300,2026-02-23 11:19:02.242253
TRX-1362,user_342@example.com,Laptop,2,15000,2026-02-04 11:19:02.242281
TRX-1363,user_384@example.com,Laptop,4,15000,2026-02-21 11:19:02.242307
TRX-1364,user_699@example.com,Laptop,4,15000,2026-02-13 11:19:02.242333
TRX-1365,user_359@example.com,Headphones,1,1500,2026-03-02 11:19:02.242358
TRX-1366,user_305@example.com,Mouse,2,300,2026-03-02 11:19:02.242384
TRX-1367,user_939@example.com,Monitor,1,3000,2026-02-12 11:19:02.242410
TRX-1368,user_352@example.com,Monitor,4,3000,2026-02-13 11:19:02.242435
TRX-1369,user_132@example.com,Keyboard,2,500,2026-02-22 11:19:02.242461
TRX-1370,user_885@example.com,Monitor,2,3000,2026-02-03 11:19:02.242486
TRX-1371,user_574@example.com,Laptop,2,15000,2026-02-09 11:19:02.242512
TRX-1372,user_700@example.com,Headphones,4,1500,2026-02-20 11:19:02.242541
TRX-1373,user_966@example.com,Headphones,5,1500,2026-02-10 11:19:02.242567
TRX-1374,user_561@example.com,Mouse,1,300,2026-02-01 11:19:02.242593
TRX-1375,user_215@example.com,Keyboard,3,500,2026-02-26 11:19:02.242618
TRX-1376,user_753@example.com,Keyboard,5,500,2026-02-21 11:19:02.242644
TRX-1377,user_959@example.com,Laptop,2,15000,2026-02-08 11:19:02.242670
TRX-1378,user_446@example.com,Monitor,2,3000,2026-02-20 11:19:02.242695
TRX-1379,user_524@example.com,Monitor,1,3000,2026-03-01 11:19:02.242721
TRX-1380,user_952@example.com,Smartphone,1,8000,2026-02-15 11:19:02.242747
TRX-1381,user_896@example.com,Headphones,4,1500,2026-02-22 11:19:02.242772
TRX-1382,user_816@example.com,Keyboard,2,500,2026-02-26 11:19:02.242798
TRX-1383,user_560@example.com,Headphones,2,1500,2026-02-02 11:19:02.242824
TRX-1384,user_482@example.com,Laptop,5,15000,2026-02-01 11:19:02.242852
TRX-1385,user_818@example.com,Headphones,3,1500,2026-02-12 11:19:02.242878
TRX-1386,user_181@example.com,Monitor,1,3000,2026-02-27 11:19:02.242904
TRX-1387,user_249@example.com,Headphones,4,1500,2026-02-26 11:19:02.242930
TRX-1388,user_880@example.com,Smartphone,1,8000,2026-02-22 11:19:02.242955
TRX-1389,user_481@example.com,Mouse,4,300,2026-02-28 11:19:02.242984
TRX-1390,user_556@example.com,Laptop,5,15000,2026-02-03 11:19:02.243009
TRX-1391,,Headphones,4,1500,2026-02-23 11:19:02.243037
TRX-1392,user_988@example.com,Mouse,4,300,2026-02-25 11:19:02.243062
TRX-1393,user_790@example.com,Headphones,1,1500,2026-02-07 11:19:02.243088
TRX-1394,user_595@example.com,Monitor,1,3000,2026-02-17 11:19:02.243114
TRX-1395,user_207@example.com,Keyboard,4,500,2026-02-17 11:19:02.243139
TRX-1396,user_247@example.com,Headphones,4,1500,2026-02-05 11:19:02.243165
TRX-1397,user_827@example.com,Laptop,1,15000,2026-03-03 11:19:02.243190
TRX-1398,user_955@example.com,Monitor,1,3000,2026-02-16 11:19:02.243215
TRX-1399,user_604@example.com,Monitor,2,3000,2026-02-22 11:19:02.243241
TRX-1400,user_659@example.com,Headphones,1,1500,2026-02-20 11:19:02.243266
TRX-1401,user_571@example.com,Monitor,3,3000,2026-02-10 11:19:02.243293
TRX-1402,user_177@example.com,Headphones,3,1500,2026-02-08 11:19:02.243319
TRX-1403,user_323@example.com,Smartphone,1,8000,2026-02-28 11:19:02.243344
TRX-1404,,Laptop,1,15000,2026-02-11 11:19:02.243369
TRX-1405,user_103@example.com,Headphones,4,1500,2026-03-03 11:19:02.243397
TRX-1406,user_134@example.com,Keyboard,4,500,2026-02-15 11:19:02.243422
TRX-1407,user_706@example.com,Keyboard,3,500,2026-02-28 11:19:02.243448
TRX-1408,user_257@example.com,Laptop,5,15000,2026-02-26 11:19:02.243473
TRX-1409,user_588@example.com,Mouse,2,300,2026-02-09 11:19:02.243499
TRX-1410,user_648@example.com,Headphones,2,1500,2026-02-12 11:19:02.243526
TRX-1411,user_952@example.com,Smartphone,3,8000,2026-03-02 11:19:02.243552
TRX-1412,user_609@example.com,Monitor,5,3000,2026-02-25 11:19:02.243584
TRX-1413,user_646@example.com,Laptop,1,15000,2026-02-04 11:19:02.243611
TRX-1414,user_604@example.com,Keyboard,5,500,2026-03-02 11:19:02.243637
TRX-1415,user_606@example.com,Mouse,4,300,2026-02-13 11:19:02.243663
TRX-1416,user_307@example.com,Mouse,1,300,2026-02-09 11:19:02.243688
TRX-1417,user_329@example.com,Mouse,1,300,2026-02-01 11:19:02.243714
TRX-1418,user_838@example.com,Monitor,4,3000,2026-02-16 11:19:02.243740
TRX-1419,user_758@example.com,Monitor,4,3000,2026-02-08 11:19:02.243765
TRX-1420,user_480@example.com,Headphones,3,1500,2026-02-18 11:19:02.243791
TRX-1421,user_356@example.com,Headphones,4,1500,2026-02-11 11:19:02.243820
TRX-1422,user_828@example.com,Monitor,3,3000,2026-02-16 11:19:02.243846
TRX-1423,user_970@example.com,Keyboard,5,500,2026-02-26 11:19:02.243872
TRX-1424,user_284@example.com,Headphones,2,1500,2026-02-04 11:19:02.243897
TRX-1425,user_709@example.com,Mouse,4,300,2026-02-08 11:19:02.243923
TRX-1426,user_663@example.com,Keyboard,2,500,2026-02-05 11:19:02.243951
TRX-1427,user_894@example.com,Keyboard,2,500,2026-02-11 11:19:02.243977
TRX-1428,user_564@example.com,Laptop,3,15000,2026-02-18 11:19:02.244002
TRX-1429,user_382@example.com,Laptop,2,15000,2026-02-01 11:19:02.244028
TRX-1430,user_241@example.com,Smartphone,5,8000,2026-02-11 11:19:02.244056
TRX-1431,user_381@example.com,Laptop,2,15000,2026-03-02 11:19:02.244081
TRX-1432,user_908@example.com,Smartphone,2,8000,2026-02-12 11:19:02.244107
TRX-1433,user_937@example.com,Keyboard,5,500,2026-03-02 11:19:02.244133
TRX-1434,user_945@example.com,Smartphone,1,8000,2026-02-07 11:19:02.244158
TRX-1435,user_965@example.com,Monitor,2,3000,2026-02-20 11:19:02.244184
TRX-1436,user_432@example.com,Smartphone,4,8000,2026-02-01 11:19:02.244209
TRX-1437,user_887@example.com,Laptop,2,15000,2026-03-03 11:19:02.244235
TRX-1438,user_330@example.com,Smartphone,5,8000,2026-02-11 11:19:02.244260
TRX-1439,user_613@example.com,Smartphone,5,8000,2026-02-14 11:19:02.244286
TRX-1440,user_347@example.com,Monitor,4,3000,2026-02-05 11:19:02.244312
TRX-1441,user_475@example.com,Mouse,3,300,2026-02-03 11:19:02.244338
TRX-1442,,Mouse,4,300,2026-02-16 11:19:02.244364
TRX-1443,user_943@example.com,Headphones,2,1500,2026-02-25 11:19:02.244389
TRX-1444,user_103@example.com,Monitor,3,3000,2026-02-03 11:19:02.244415
TRX-1445,user_606@example.com,Mouse,4,300,2026-02-09 11:19:02.244440
TRX-1446,user_882@example.com,Smartphone,5,8000,2026-02-13 11:19:02.244468
TRX-1447,user_632@example.com,Smartphone,5,8000,2026-02-20 11:19:02.244494
TRX-1448,user_756@example.com,Monitor,4,3000,2026-02-10 11:19:02.244522
TRX-1449,user_533@example.com,Headphones,4,1500,2026-02-28 11:19:02.244548
TRX-1450,user_949@example.com,Smartphone,1,8000,2026-03-01 11:19:02.244576
TRX-1451,user_136@example.com,Monitor,5,3000,2026-02-25 11:19:02.244602
TRX-1452,user_750@example.com,Laptop,1,15000,2026-02-05 11:19:02.244627
TRX-1453,user_105@example.com,Monitor,1,3000,2026-02-18 11:19:02.244653
TRX-1454,user_438@example.com,Keyboard,5,500,2026-02-13 11:19:02.244678
TRX-1455,user_238@example.com,Mouse,2,300,2026-02-16 11:19:02.244704
TRX-1456,user_467@example.com,Smartphone,4,8000,2026-02-16 11:19:02.244729
TRX-1457,,Laptop,1,15000,2026-02-08 11:19:02.244755
TRX-1458,user_457@example.com,Mouse,4,300,2026-02-01 11:19:02.244781
TRX-1459,user_227@example.com,Headphones,5,1500,2026-03-03 11:19:02.244807
TRX-1460,user_517@example.com,Smartphone,1,8000,2026-02-25 11:19:02.244832
TRX-1461,user_792@example.com,Mouse,1,300,2026-02-18 11:19:02.244858
TRX-1462,user_137@example.com,Laptop,2,15000,2026-02-26 11:19:02.244883
TRX-1463,user_280@example.com,Mouse,3,300,2026-02-25 11:19:02.244909
TRX-1464,user_965@example.com,Mouse,4,300,2026-02-18 11:19:02.244934
TRX-1465,user_993@example.com,Monitor,4,3000,2026-02-02 11:19:02.244959
TRX-1466,user_334@example.com,Keyboard,2,500,2026-02-01 11:19:02.244984
TRX-1467,user_605@example.com,Mouse,3,300,2026-02-21 11:19:02.245010
TRX-1468,user_297@example.com,Keyboard,2,500,2026-02-18 11:19:02.245035
TRX-1469,user_633@example.com,Keyboard,2,500,2026-02-15 11:19:02.245063
TRX-1470,user_871@example.com,Headphones,3,1500,2026-02-15 11:19:02.245092
TRX-1471,user_194@example.com,Laptop,2,15000,2026-02-17 11:19:02.245118
TRX-1472,user_557@example.com,Keyboard,1,500,2026-03-02 11:19:02.245143
TRX-1473,user_791@example.com,Headphones,5,1500,2026-02-07 11:19:02.245169
TRX-1474,user_341@example.com,Smartphone,2,8000,2026-03-02 11:19:02.245197
TRX-1475,user_970@example.com,Headphones,5,1500,2026-02-08 11:19:02.245223
TRX-1476,user_772@example.com,Laptop,4,15000,2026-02-07 11:19:02.245249
TRX-1477,user_619@example.com,Mouse,4,300,2026-02-02 11:19:02.245274
TRX-1478,user_753@example.com,Laptop,3,15000,2026-02-19 11:19:02.245300
TRX-1479,user_208@example.com,Smartphone,1,8000,2026-02-12 11:19:02.245326
TRX-1480,user_141@example.com,Headphones,5,1500,2026-02-04 11:19:02.245352
TRX-1481,user_369@example.com,Laptop,3,15000,2026-02-16 11:19:02.245377
TRX-1482,user_620@example.com,Laptop,3,15000,2026-02-04 11:19:02.245402
TRX-1483,user_216@example.com,Smartphone,4,8000,2026-02-04 11:19:02.245427
TRX-1484,user_934@example.com,Mouse,3,300,2026-02-06 11:19:02.245453
TRX-1485,user_423@example.com,Headphones,2,1500,2026-02-16 11:19:02.245479
TRX-1486,user_774@example.com,Headphones,3,1500,2026-02-14 11:19:02.245504
TRX-1487,user_738@example.com,Monitor,4,3000,2026-02-27 11:19:02.245530
TRX-1488,user_183@example.com,Smartphone,5,8000,2026-02-02 11:19:02.245555
TRX-1489,user_671@example.com,Mouse,3,300,2026-02-03 11:19:02.245581
TRX-1490,user_781@example.com,Monitor,2,3000,2026-02-14 11:19:02.245611
TRX-1491,user_352@example.com,Keyboard,5,500,2026-02-28 11:19:02.245637
TRX-1492,user_595@example.com,Keyboard,3,500,2026-03-03 11:19:02.245663
TRX-1493,user_313@example.com,Laptop,5,15000,2026-02-16 11:19:02.245688
TRX-1494,user_535@example.com,Headphones,2,1500,2026-02-10 11:19:02.245714
TRX-1495,user_484@example.com,Keyboard,3,500,2026-02-15 11:19:02.245740
TRX-1496,user_517@example.com,Smartphone,5,8000,2026-03-03 11:19:02.245765
TRX-1497,user_428@example.com,Smartphone,2,8000,2026-02-01 11:19:02.245790
TRX-1498,user_283@example.com,Laptop,4,15000,2026-02-19 11:19:02.245816
TRX-1499,user_455@example.com,Mouse,1,300,2026-02-20 11:19:02.245842
TRX-1500,user_700@example.com,Monitor,5,3000,2026-02-10 11:19:02.245868
TRX-1501,user_792@example.com,Keyboard,3,500,2026-02-21 11:19:02.245893
TRX-1502,user_655@example.com,Smartphone,1,8000,2026-03-03 11:19:02.245922
TRX-1503,user_145@example.com,Monitor,5,3000,2026-02-02 11:19:02.245948
TRX-1504,user_477@example.com,Monitor,1,3000,2026-02-17 11:19:02.245974
TRX-1505,user_757@example.com,Mouse,3,300,2026-02-10 11:19:02.246000
TRX-1506,user_545@example.com,Keyboard,2,500,2026-02-10 11:19:02.246026
TRX-1507,user_389@example.com,Smartphone,4,8000,2026-02-11 11:19:02.246052
TRX-1508,user_391@example.com,Headphones,1,1500,2026-02-10 11:19:02.246080
TRX-1509,user_551@example.com,Monitor,4,3000,2026-03-03 11:19:02.246107
TRX-1510,user_277@example.com,Smartphone,4,8000,2026-02-12 11:19:02.246132
TRX-1511,user_686@example.com,Smartphone,2,8000,2026-02-13 11:19:02.246158
TRX-1512,user_720@example.com,Laptop,3,15000,2026-02-22 11:19:02.246187
TRX-1513,user_732@example.com,Keyboard,2,500,2026-02-12 11:19:02.246213
TRX-1514,user_662@example.com,Keyboard,5,500,2026-02-24 11:19:02.246239
TRX-1515,user_495@example.com,Headphones,3,1500,2026-02-21 11:19:02.246264
TRX-1516,user_662@example.com,Mouse,5,300,2026-02-28 11:19:02.246290
TRX-1517,,Keyboard,2,500,2026-02-12 11:19:02.246315
TRX-1518,user_352@example.com,Keyboard,5,500,2026-02-11 11:19:02.246341
TRX-1519,,Laptop,2,15000,2026-02-04 11:19:02.246365
TRX-1520,user_164@example.com,Monitor,2,3000,2026-02-14 11:19:02.246391
TRX-1521,user_874@example.com,Smartphone,2,8000,2026-02-05 11:19:02.246418
TRX-1522,user_859@example.com,Laptop,3,15000,2026-02-28 11:19:02.246528
TRX-1523,,Headphones,4,1500,2026-02-18 11:19:02.246594
TRX-1524,,Monitor,3,3000,2026-02-15 11:19:02.246673
TRX-1525,user_295@example.com,Monitor,3,3000,2026-02-27 11:19:02.246938
TRX-1526,user_189@example.com,Smartphone,4,8000,2026-02-26 11:19:02.247031
TRX-1527,user_982@example.com,Laptop,2,15000,2026-02-28 11:19:02.247079
TRX-1528,user_393@example.com,Laptop,1,15000,2026-02-26 11:19:02.247121
TRX-1529,user_599@example.com,Keyboard,4,500,2026-02-24 11:19:02.247153
TRX-1530,user_251@example.com,Mouse,3,300,2026-02-24 11:19:02.247182
TRX-1531,user_274@example.com,Keyboard,1,500,2026-02-24 11:19:02.247211
TRX-1532,user_565@example.com,Monitor,2,3000,2026-02-06 11:19:02.247240
TRX-1533,user_929@example.com,Headphones,5,1500,2026-02-14 11:19:02.247267
TRX-1534,user_494@example.com,Monitor,5,3000,2026-02-25 11:19:02.247306
TRX-1535,user_852@example.com,Keyboard,3,500,2026-02-01 11:19:02.247335
TRX-1536,user_789@example.com,Monitor,2,3000,2026-02-17 11:19:02.247362
TRX-1537,user_299@example.com,Headphones,1,1500,2026-02-01 11:19:02.247390
TRX-1538,user_129@example.com,Keyboard,1,500,2026-02-27 11:19:02.247419
TRX-1539,user_212@example.com,Headphones,2,1500,2026-02-21 11:19:02.247560
TRX-1540,user_192@example.com,Smartphone,1,8000,2026-02-02 11:19:02.247613
TRX-1541,user_387@example.com,Mouse,4,300,2026-02-25 11:19:02.247650
TRX-1542,user_138@example.com,Laptop,4,15000,2026-02-04 11:19:02.247687
TRX-1543,user_416@example.com,Mouse,4,300,2026-03-03 11:19:02.247724
TRX-1544,user_565@example.com,Keyboard,3,500,2026-02-08 11:19:02.247761
TRX-1545,user_228@example.com,Laptop,5,15000,2026-02-20 11:19:02.247798
TRX-1546,user_579@example.com,Smartphone,4,8000,2026-02-01 11:19:02.247835
TRX-1547,user_951@example.com,Headphones,4,1500,2026-02-20 11:19:02.247872
TRX-1548,user_146@example.com,Mouse,2,300,2026-02-12 11:19:02.247900
TRX-1549,user_823@example.com,Headphones,4,1500,2026-02-26 11:19:02.247928
TRX-1550,user_242@example.com,Smartphone,2,8000,2026-02-15 11:19:02.247955
TRX-1551,,Keyboard,2,500,2026-02-10 11:19:02.247983
TRX-1552,user_958@example.com,Headphones,1,1500,2026-02-14 11:19:02.248011
TRX-1553,user_890@example.com,Headphones,4,1500,2026-03-01 11:19:02.248038
TRX-1554,user_852@example.com,Laptop,1,15000,2026-02-25 11:19:02.248066
TRX-1555,user_744@example.com,Monitor,3,3000,2026-02-10 11:19:02.248116
TRX-1556,user_532@example.com,Laptop,2,15000,2026-03-01 11:19:02.248176
TRX-1557,user_130@example.com,Mouse,5,300,2026-02-21 11:19:02.248221
TRX-1558,user_826@example.com,Keyboard,5,500,2026-02-11 11:19:02.248259
TRX-1559,user_224@example.com,Laptop,5,15000,2026-02-16 11:19:02.248326
TRX-1560,user_723@example.com,Smartphone,2,8000,2026-02-13 11:19:02.248369
TRX-1561,user_377@example.com,Headphones,4,1500,2026-02-01 11:19:02.248405
TRX-1562,user_737@example.com,Headphones,5,1500,2026-02-25 11:19:02.248442
TRX-1563,user_815@example.com,Mouse,3,300,2026-02-28 11:19:02.248478
TRX-1564,user_795@example.com,Mouse,4,300,2026-02-26 11:19:02.248548
TRX-1565,user_308@example.com,Monitor,5,3000,2026-02-23 11:19:02.248639
TRX-1566,user_861@example.com,Keyboard,2,500,2026-02-11 11:19:02.248706
TRX-1567,user_670@example.com,Keyboard,5,500,2026-02-12 11:19:02.248768
TRX-1568,user_201@example.com,Headphones,3,1500,2026-02-28 11:19:02.248837
TRX-1569,user_609@example.com,Keyboard,4,500,2026-02-13 11:19:02.248899
TRX-1570,user_841@example.com,Mouse,5,300,2026-03-01 11:19:02.248962
TRX-1571,user_541@example.com,Smartphone,5,8000,2026-02-10 11:19:02.249022
TRX-1572,user_599@example.com,Mouse,5,300,2026-03-03 11:19:02.249087
TRX-1573,user_452@example.com,Smartphone,2,8000,2026-02-20 11:19:02.249131
TRX-1574,user_390@example.com,Smartphone,4,8000,2026-02-18 11:19:02.249168
TRX-1575,,Mouse,3,300,2026-03-01 11:19:02.249205
TRX-1576,user_256@example.com,Monitor,4,3000,2026-02-07 11:19:02.249241
TRX-1577,user_919@example.com,Monitor,4,3000,2026-03-03 11:19:02.249281
TRX-1578,user_735@example.com,Laptop,2,15000,2026-02-02 11:19:02.249311
TRX-1579,user_363@example.com,Headphones,4,1500,2026-02-01 11:19:02.249339
TRX-1580,user_490@example.com,Monitor,3,3000,2026-02-06 11:19:02.249366
TRX-1581,user_607@example.com,Headphones,1,1500,2026-02-11 11:19:02.249393
TRX-1582,user_227@example.com,Monitor,3,3000,2026-03-03 11:19:02.249423
TRX-1583,user_449@example.com,Mouse,4,300,2026-02-11 11:19:02.249455
TRX-1584,user_761@example.com,Mouse,1,300,2026-02-12 11:19:02.249484
TRX-1585,user_473@example.com,Smartphone,3,8000,2026-02-19 11:19:02.249511
TRX-1586,user_301@example.com,Headphones,2,1500,2026-02-17 11:19:02.249549
TRX-1587,user_260@example.com,Smartphone,4,8000,2026-03-03 11:19:02.249584
TRX-1588,user_229@example.com,Monitor,4,3000,2026-02-17 11:19:02.249611
TRX-1589,user_984@example.com,Keyboard,4,500,2026-02-15 11:19:02.249639
TRX-1590,user_258@example.com,Smartphone,5,8000,2026-02-05 11:19:02.249666
TRX-1591,user_926@example.com,Keyboard,3,500,2026-02-15 11:19:02.249692
TRX-1592,user_317@example.com,Monitor,5,3000,2026-02-17 11:19:02.249718
TRX-1593,user_693@example.com,Mouse,5,300,2026-02-13 11:19:02.249749
TRX-1594,user_826@example.com,Mouse,2,300,2026-02-25 11:19:02.249776
TRX-1595,user_958@example.com,Smartphone,4,8000,2026-02-06 11:19:02.249802
TRX-1596,user_783@example.com,Smartphone,5,8000,2026-02-01 11:19:02.249829
TRX-1597,user_495@example.com,Laptop,1,15000,2026-02-01 11:19:02.249855
TRX-1598,user_648@example.com,Headphones,5,1500,2026-02-02 11:19:02.249881
TRX-1599,user_419@example.com,Laptop,4,15000,2026-03-02 11:19:02.249910
TRX-1600,user_819@example.com,Laptop,4,15000,2026-02-08 11:19:02.249939
TRX-1601,user_746@example.com,Monitor,3,3000,2026-03-03 11:19:02.249965
TRX-1602,user_705@example.com,Mouse,5,300,2026-02-20 11:19:02.249992
TRX-1603,user_447@example.com,Monitor,2,3000,2026-02-22 11:19:02.250018
TRX-1604,user_624@example.com,Monitor,1,3000,2026-02-04 11:19:02.250045
TRX-1605,user_407@example.com,Headphones,5,1500,2026-02-28 11:19:02.250071
TRX-1606,user_656@example.com,Mouse,2,300,2026-03-03 11:19:02.250101
TRX-1607,user_484@example.com,Smartphone,3,8000,2026-03-01 11:19:02.250128
TRX-1608,user_260@example.com,Headphones,1,1500,2026-02-20 11:19:02.250156
TRX-1609,user_418@example.com,Headphones,1,1500,2026-02-02 11:19:02.250184
TRX-1610,user_692@example.com,Headphones,3,1500,2026-02-25 11:19:02.250212
TRX-1611,user_765@example.com,Headphones,5,1500,2026-02-09 11:19:02.250239
TRX-1612,user_263@example.com,Mouse,5,300,2026-02-02 11:19:02.250267
TRX-1613,user_245@example.com,Smartphone,2,8000,2026-03-02 11:19:02.250294
TRX-1614,user_390@example.com,Laptop,5,15000,2026-02-25 11:19:02.250320
TRX-1615,user_726@example.com,Monitor,2,3000,2026-02-09 11:19:02.250351
TRX-1616,user_990@example.com,Headphones,5,1500,2026-02-21 11:19:02.250378
TRX-1617,user_405@example.com,Mouse,2,300,2026-03-01 11:19:02.250405
TRX-1618,user_646@example.com,Monitor,1,3000,2026-02-07 11:19:02.250433
TRX-1619,user_706@example.com,Smartphone,1,8000,2026-02-27 11:19:02.250459
TRX-1620,user_386@example.com,Smartphone,1,8000,2026-02-09 11:19:02.250489
TRX-1621,user_761@example.com,Smartphone,3,8000,2026-03-03 11:19:02.250516
TRX-1622,user_306@example.com,Headphones,3,1500,2026-02-11 11:19:02.250555
TRX-1623,user_571@example.com,Mouse,3,300,2026-02-22 11:19:02.250591
TRX-1624,user_434@example.com,Headphones,5,1500,2026-02-25 11:19:02.250628
